run_id,val_bpb,param,qbit_index,alpha,beta
1,1.11595704,adam_beta1,5,0.749891569957,0.661560755568
1,1.11595704,adam_beta1,6,0.749891569957,0.661560755568
1,1.11595704,adam_beta1,7,0.661560755568,0.749891569957
1,1.11595704,adam_beta1,8,0.749891569957,0.661560755568
1,1.11595704,adam_beta1,9,0.661560755568,0.749891569957
1,1.11595704,adam_beta1,10,0.661560755568,0.749891569957
1,1.11595704,adam_beta1,11,0.749891569957,0.661560755568
1,1.11595704,adam_beta2,0,0.749891569957,0.661560755568
1,1.11595704,adam_beta2,1,0.749891569957,0.661560755568
1,1.11595704,adam_beta2,2,0.749891569957,0.661560755568
1,1.11595704,adam_beta2,3,0.749891569957,0.661560755568
1,1.11595704,adam_beta2,4,0.661560755568,0.749891569957
1,1.11595704,adam_beta2,5,0.749891569957,0.661560755568
1,1.11595704,adam_beta2,6,0.661560755568,0.749891569957
1,1.11595704,adam_beta2,7,0.661560755568,0.749891569957
1,1.11595704,adam_beta2,8,0.661560755568,0.749891569957
1,1.11595704,adam_beta2,9,0.661560755568,0.749891569957
1,1.11595704,adam_beta2,10,0.661560755568,0.749891569957
1,1.11595704,adam_beta2,11,0.661560755568,0.749891569957
1,1.11595704,warmup_ratio,0,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,1,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,2,0.661560755568,0.749891569957
1,1.11595704,warmup_ratio,3,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,4,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,5,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,6,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,7,0.661560755568,0.749891569957
1,1.11595704,warmup_ratio,8,0.661560755568,0.749891569957
1,1.11595704,warmup_ratio,9,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,10,0.749891569957,0.661560755568
1,1.11595704,warmup_ratio,11,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,0,0.661560755568,0.749891569957
1,1.11595704,warmdown_ratio,1,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,2,0.661560755568,0.749891569957
1,1.11595704,warmdown_ratio,3,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,4,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,5,0.661560755568,0.749891569957
1,1.11595704,warmdown_ratio,6,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,7,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,8,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,9,0.661560755568,0.749891569957
1,1.11595704,warmdown_ratio,10,0.749891569957,0.661560755568
1,1.11595704,warmdown_ratio,11,0.661560755568,0.749891569957
1,1.11595704,dropout,0,0.661560755568,0.749891569957
1,1.11595704,dropout,1,0.661560755568,0.749891569957
1,1.11595704,dropout,2,0.661560755568,0.749891569957
1,1.11595704,dropout,3,0.749891569957,0.661560755568
1,1.11595704,dropout,4,0.661560755568,0.749891569957
1,1.11595704,dropout,5,0.749891569957,0.661560755568
1,1.11595704,dropout,6,0.661560755568,0.749891569957
1,1.11595704,dropout,7,0.749891569957,0.661560755568
1,1.11595704,dropout,8,0.661560755568,0.749891569957
1,1.11595704,dropout,9,0.661560755568,0.749891569957
1,1.11595704,dropout,10,0.661560755568,0.749891569957
1,1.11595704,dropout,11,0.749891569957,0.661560755568
2,1.10103708,embedding_lr,0,0.773058307339,0.634334969440
2,1.10103708,embedding_lr,1,0.634334969440,0.773058307339
2,1.10103708,embedding_lr,2,0.687941105982,0.725766515279
2,1.10103708,embedding_lr,3,0.687941105982,0.725766515279
2,1.10103708,embedding_lr,4,0.773058307339,0.634334969440
2,1.10103708,embedding_lr,5,0.725766515279,0.687941105982
2,1.10103708,embedding_lr,6,0.773058307339,0.634334969440
2,1.10103708,embedding_lr,7,0.725766515279,0.687941105982
2,1.10103708,embedding_lr,8,0.687941105982,0.725766515279
2,1.10103708,embedding_lr,9,0.634334969440,0.773058307339
2,1.10103708,embedding_lr,10,0.687941105982,0.725766515279
2,1.10103708,embedding_lr,11,0.634334969440,0.773058307339
2,1.10103708,unembedding_lr,0,0.725766515279,0.687941105982
2,1.10103708,unembedding_lr,1,0.687941105982,0.725766515279
2,1.10103708,unembedding_lr,2,0.773058307339,0.634334969440
2,1.10103708,unembedding_lr,3,0.687941105982,0.725766515279
2,1.10103708,unembedding_lr,4,0.634334969440,0.773058307339
2,1.10103708,unembedding_lr,5,0.687941105982,0.725766515279
2,1.10103708,unembedding_lr,6,0.634334969440,0.773058307339
2,1.10103708,unembedding_lr,7,0.634334969440,0.773058307339
2,1.10103708,unembedding_lr,8,0.773058307339,0.634334969440
2,1.10103708,unembedding_lr,9,0.687941105982,0.725766515279
2,1.10103708,unembedding_lr,10,0.725766515279,0.687941105982
2,1.10103708,unembedding_lr,11,0.634334969440,0.773058307339
2,1.10103708,matrix_lr,0,0.725766515279,0.687941105982
2,1.10103708,matrix_lr,1,0.687941105982,0.725766515279
2,1.10103708,matrix_lr,2,0.687941105982,0.725766515279
2,1.10103708,matrix_lr,3,0.773058307339,0.634334969440
2,1.10103708,matrix_lr,4,0.725766515279,0.687941105982
2,1.10103708,matrix_lr,5,0.687941105982,0.725766515279
2,1.10103708,matrix_lr,6,0.725766515279,0.687941105982
2,1.10103708,matrix_lr,7,0.725766515279,0.687941105982
2,1.10103708,matrix_lr,8,0.773058307339,0.634334969440
2,1.10103708,matrix_lr,9,0.634334969440,0.773058307339
2,1.10103708,matrix_lr,10,0.687941105982,0.725766515279
2,1.10103708,matrix_lr,11,0.725766515279,0.687941105982
2,1.10103708,scalar_lr,0,0.687941105982,0.725766515279
2,1.10103708,scalar_lr,1,0.725766515279,0.687941105982
2,1.10103708,scalar_lr,2,0.634334969440,0.773058307339
2,1.10103708,scalar_lr,3,0.725766515279,0.687941105982
2,1.10103708,scalar_lr,4,0.634334969440,0.773058307339
2,1.10103708,scalar_lr,5,0.634334969440,0.773058307339
2,1.10103708,scalar_lr,6,0.725766515279,0.687941105982
2,1.10103708,scalar_lr,7,0.634334969440,0.773058307339
2,1.10103708,scalar_lr,8,0.773058307339,0.634334969440
2,1.10103708,scalar_lr,9,0.773058307339,0.634334969440
2,1.10103708,scalar_lr,10,0.773058307339,0.634334969440
2,1.10103708,scalar_lr,11,0.725766515279,0.687941105982
2,1.10103708,weight_decay,0,0.773058307339,0.634334969440
2,1.10103708,weight_decay,1,0.634334969440,0.773058307339
2,1.10103708,weight_decay,2,0.634334969440,0.773058307339
2,1.10103708,weight_decay,3,0.634334969440,0.773058307339
2,1.10103708,weight_decay,4,0.634334969440,0.773058307339
2,1.10103708,weight_decay,5,0.687941105982,0.725766515279
2,1.10103708,weight_decay,6,0.725766515279,0.687941105982
2,1.10103708,weight_decay,7,0.725766515279,0.687941105982
2,1.10103708,weight_decay,8,0.773058307339,0.634334969440
2,1.10103708,weight_decay,9,0.634334969440,0.773058307339
2,1.10103708,weight_decay,10,0.687941105982,0.725766515279
2,1.10103708,weight_decay,11,0.634334969440,0.773058307339
2,1.10103708,adam_beta1,0,0.725766515279,0.687941105982
2,1.10103708,adam_beta1,1,0.725766515279,0.687941105982
2,1.10103708,adam_beta1,2,0.725766515279,0.687941105982
2,1.10103708,adam_beta1,3,0.773058307339,0.634334969440
2,1.10103708,adam_beta1,4,0.773058307339,0.634334969440
2,1.10103708,adam_beta1,5,0.725766515279,0.687941105982
2,1.10103708,adam_beta1,6,0.773058307339,0.634334969440
2,1.10103708,adam_beta1,7,0.634334969440,0.773058307339
2,1.10103708,adam_beta1,8,0.773058307339,0.634334969440
2,1.10103708,adam_beta1,9,0.634334969440,0.773058307339
2,1.10103708,adam_beta1,10,0.634334969440,0.773058307339
2,1.10103708,adam_beta1,11,0.773058307339,0.634334969440
2,1.10103708,adam_beta2,0,0.773058307339,0.634334969440
2,1.10103708,adam_beta2,1,0.725766515279,0.687941105982
2,1.10103708,adam_beta2,2,0.773058307339,0.634334969440
2,1.10103708,adam_beta2,3,0.725766515279,0.687941105982
2,1.10103708,adam_beta2,4,0.687941105982,0.725766515279
2,1.10103708,adam_beta2,5,0.773058307339,0.634334969440
2,1.10103708,adam_beta2,6,0.687941105982,0.725766515279
2,1.10103708,adam_beta2,7,0.687941105982,0.725766515279
2,1.10103708,adam_beta2,8,0.687941105982,0.725766515279
2,1.10103708,adam_beta2,9,0.687941105982,0.725766515279
2,1.10103708,adam_beta2,10,0.687941105982,0.725766515279
2,1.10103708,adam_beta2,11,0.687941105982,0.725766515279
2,1.10103708,warmup_ratio,0,0.725766515279,0.687941105982
2,1.10103708,warmup_ratio,1,0.773058307339,0.634334969440
2,1.10103708,warmup_ratio,2,0.687941105982,0.725766515279
2,1.10103708,warmup_ratio,3,0.773058307339,0.634334969440
2,1.10103708,warmup_ratio,4,0.725766515279,0.687941105982
2,1.10103708,warmup_ratio,5,0.773058307339,0.634334969440
2,1.10103708,warmup_ratio,6,0.773058307339,0.634334969440
2,1.10103708,warmup_ratio,7,0.687941105982,0.725766515279
2,1.10103708,warmup_ratio,8,0.634334969440,0.773058307339
2,1.10103708,warmup_ratio,9,0.725766515279,0.687941105982
2,1.10103708,warmup_ratio,10,0.725766515279,0.687941105982
2,1.10103708,warmup_ratio,11,0.773058307339,0.634334969440
2,1.10103708,warmdown_ratio,0,0.634334969440,0.773058307339
2,1.10103708,warmdown_ratio,1,0.773058307339,0.634334969440
2,1.10103708,warmdown_ratio,2,0.687941105982,0.725766515279
2,1.10103708,warmdown_ratio,3,0.725766515279,0.687941105982
2,1.10103708,warmdown_ratio,4,0.725766515279,0.687941105982
2,1.10103708,warmdown_ratio,5,0.634334969440,0.773058307339
2,1.10103708,warmdown_ratio,6,0.773058307339,0.634334969440
2,1.10103708,warmdown_ratio,7,0.773058307339,0.634334969440
2,1.10103708,warmdown_ratio,8,0.725766515279,0.687941105982
2,1.10103708,warmdown_ratio,9,0.634334969440,0.773058307339
2,1.10103708,warmdown_ratio,10,0.725766515279,0.687941105982
2,1.10103708,warmdown_ratio,11,0.687941105982,0.725766515279
2,1.10103708,dropout,0,0.687941105982,0.725766515279
2,1.10103708,dropout,1,0.634334969440,0.773058307339
2,1.10103708,dropout,2,0.687941105982,0.725766515279
2,1.10103708,dropout,3,0.725766515279,0.687941105982
2,1.10103708,dropout,4,0.687941105982,0.725766515279
2,1.10103708,dropout,5,0.773058307339,0.634334969440
2,1.10103708,dropout,6,0.687941105982,0.725766515279
2,1.10103708,dropout,7,0.773058307339,0.634334969440
2,1.10103708,dropout,8,0.634334969440,0.773058307339
2,1.10103708,dropout,9,0.687941105982,0.725766515279
2,1.10103708,dropout,10,0.634334969440,0.773058307339
2,1.10103708,dropout,11,0.773058307339,0.634334969440
3,1.11121870,embedding_lr,0,0.781322995231,0.624126891844
3,1.11121870,embedding_lr,1,0.644433617965,0.764660259224
3,1.11121870,embedding_lr,2,0.697413999382,0.716668482261
3,1.11121870,embedding_lr,3,0.697413999382,0.716668482261
3,1.11121870,embedding_lr,4,0.764660259224,0.644433617965
3,1.11121870,embedding_lr,5,0.716668482261,0.697413999382
3,1.11121870,embedding_lr,6,0.764660259224,0.644433617965
3,1.11121870,embedding_lr,7,0.734739346378,0.678349535920
3,1.11121870,embedding_lr,8,0.678349535920,0.734739346378
3,1.11121870,embedding_lr,9,0.644433617965,0.764660259224
3,1.11121870,embedding_lr,10,0.678349535920,0.734739346378
3,1.11121870,embedding_lr,11,0.624126891844,0.781322995231
3,1.11121870,unembedding_lr,0,0.734739346378,0.678349535920
3,1.11121870,unembedding_lr,1,0.697413999382,0.716668482261
3,1.11121870,unembedding_lr,2,0.764660259224,0.644433617965
3,1.11121870,unembedding_lr,3,0.697413999382,0.716668482261
3,1.11121870,unembedding_lr,4,0.624126891844,0.781322995231
3,1.11121870,unembedding_lr,5,0.697413999382,0.716668482261
3,1.11121870,unembedding_lr,6,0.644433617965,0.764660259224
3,1.11121870,unembedding_lr,7,0.624126891844,0.781322995231
3,1.11121870,unembedding_lr,8,0.764660259224,0.644433617965
3,1.11121870,unembedding_lr,9,0.697413999382,0.716668482261
3,1.11121870,unembedding_lr,10,0.734739346378,0.678349535920
3,1.11121870,unembedding_lr,11,0.644433617965,0.764660259224
3,1.11121870,matrix_lr,0,0.716668482261,0.697413999382
3,1.11121870,matrix_lr,1,0.697413999382,0.716668482261
3,1.11121870,matrix_lr,2,0.678349535920,0.734739346378
3,1.11121870,matrix_lr,3,0.764660259224,0.644433617965
3,1.11121870,matrix_lr,4,0.734739346378,0.678349535920
3,1.11121870,matrix_lr,5,0.678349535920,0.734739346378
3,1.11121870,matrix_lr,6,0.734739346378,0.678349535920
3,1.11121870,matrix_lr,7,0.734739346378,0.678349535920
3,1.11121870,matrix_lr,8,0.781322995231,0.624126891844
3,1.11121870,matrix_lr,9,0.644433617965,0.764660259224
3,1.11121870,matrix_lr,10,0.697413999382,0.716668482261
3,1.11121870,matrix_lr,11,0.716668482261,0.697413999382
3,1.11121870,scalar_lr,0,0.678349535920,0.734739346378
3,1.11121870,scalar_lr,1,0.716668482261,0.697413999382
3,1.11121870,scalar_lr,2,0.644433617965,0.764660259224
3,1.11121870,scalar_lr,3,0.716668482261,0.697413999382
3,1.11121870,scalar_lr,4,0.624126891844,0.781322995231
3,1.11121870,scalar_lr,5,0.644433617965,0.764660259224
3,1.11121870,scalar_lr,6,0.734739346378,0.678349535920
3,1.11121870,scalar_lr,7,0.624126891844,0.781322995231
3,1.11121870,scalar_lr,8,0.764660259224,0.644433617965
3,1.11121870,scalar_lr,9,0.764660259224,0.644433617965
3,1.11121870,scalar_lr,10,0.781322995231,0.624126891844
3,1.11121870,scalar_lr,11,0.716668482261,0.697413999382
3,1.11121870,weight_decay,0,0.764660259224,0.644433617965
3,1.11121870,weight_decay,1,0.624126891844,0.781322995231
3,1.11121870,weight_decay,2,0.624126891844,0.781322995231
3,1.11121870,weight_decay,3,0.644433617965,0.764660259224
3,1.11121870,weight_decay,4,0.644433617965,0.764660259224
3,1.11121870,weight_decay,5,0.678349535920,0.734739346378
3,1.11121870,weight_decay,6,0.716668482261,0.697413999382
3,1.11121870,weight_decay,7,0.734739346378,0.678349535920
3,1.11121870,weight_decay,8,0.764660259224,0.644433617965
3,1.11121870,weight_decay,9,0.624126891844,0.781322995231
3,1.11121870,weight_decay,10,0.678349535920,0.734739346378
3,1.11121870,weight_decay,11,0.644433617965,0.764660259224
3,1.11121870,adam_beta1,0,0.716668482261,0.697413999382
3,1.11121870,adam_beta1,1,0.734739346378,0.678349535920
3,1.11121870,adam_beta1,2,0.716668482261,0.697413999382
3,1.11121870,adam_beta1,3,0.781322995231,0.624126891844
3,1.11121870,adam_beta1,4,0.764660259224,0.644433617965
3,1.11121870,adam_beta1,5,0.716668482261,0.697413999382
3,1.11121870,adam_beta1,6,0.764660259224,0.644433617965
3,1.11121870,adam_beta1,7,0.644433617965,0.764660259224
3,1.11121870,adam_beta1,8,0.781322995231,0.624126891844
3,1.11121870,adam_beta1,9,0.624126891844,0.781322995231
3,1.11121870,adam_beta1,10,0.624126891844,0.781322995231
3,1.11121870,adam_beta1,11,0.781322995231,0.624126891844
3,1.11121870,adam_beta2,0,0.764660259224,0.644433617965
3,1.11121870,adam_beta2,1,0.734739346378,0.678349535920
3,1.11121870,adam_beta2,2,0.764660259224,0.644433617965
3,1.11121870,adam_beta2,3,0.734739346378,0.678349535920
3,1.11121870,adam_beta2,4,0.697413999382,0.716668482261
3,1.11121870,adam_beta2,5,0.764660259224,0.644433617965
3,1.11121870,adam_beta2,6,0.697413999382,0.716668482261
3,1.11121870,adam_beta2,7,0.697413999382,0.716668482261
3,1.11121870,adam_beta2,8,0.697413999382,0.716668482261
3,1.11121870,adam_beta2,9,0.678349535920,0.734739346378
3,1.11121870,adam_beta2,10,0.678349535920,0.734739346378
3,1.11121870,adam_beta2,11,0.697413999382,0.716668482261
3,1.11121870,warmup_ratio,0,0.734739346378,0.678349535920
3,1.11121870,warmup_ratio,1,0.764660259224,0.644433617965
3,1.11121870,warmup_ratio,2,0.678349535920,0.734739346378
3,1.11121870,warmup_ratio,3,0.764660259224,0.644433617965
3,1.11121870,warmup_ratio,4,0.734739346378,0.678349535920
3,1.11121870,warmup_ratio,5,0.781322995231,0.624126891844
3,1.11121870,warmup_ratio,6,0.781322995231,0.624126891844
3,1.11121870,warmup_ratio,7,0.678349535920,0.734739346378
3,1.11121870,warmup_ratio,8,0.624126891844,0.781322995231
3,1.11121870,warmup_ratio,9,0.734739346378,0.678349535920
3,1.11121870,warmup_ratio,10,0.734739346378,0.678349535920
3,1.11121870,warmup_ratio,11,0.781322995231,0.624126891844
3,1.11121870,warmdown_ratio,0,0.644433617965,0.764660259224
3,1.11121870,warmdown_ratio,1,0.764660259224,0.644433617965
3,1.11121870,warmdown_ratio,2,0.678349535920,0.734739346378
3,1.11121870,warmdown_ratio,3,0.716668482261,0.697413999382
3,1.11121870,warmdown_ratio,4,0.734739346378,0.678349535920
3,1.11121870,warmdown_ratio,5,0.624126891844,0.781322995231
3,1.11121870,warmdown_ratio,6,0.764660259224,0.644433617965
3,1.11121870,warmdown_ratio,7,0.764660259224,0.644433617965
3,1.11121870,warmdown_ratio,8,0.734739346378,0.678349535920
3,1.11121870,warmdown_ratio,9,0.644433617965,0.764660259224
3,1.11121870,warmdown_ratio,10,0.716668482261,0.697413999382
3,1.11121870,warmdown_ratio,11,0.697413999382,0.716668482261
3,1.11121870,dropout,0,0.697413999382,0.716668482261
3,1.11121870,dropout,1,0.624126891844,0.781322995231
3,1.11121870,dropout,2,0.678349535920,0.734739346378
3,1.11121870,dropout,3,0.734739346378,0.678349535920
3,1.11121870,dropout,4,0.678349535920,0.734739346378
3,1.11121870,dropout,5,0.781322995231,0.624126891844
3,1.11121870,dropout,6,0.678349535920,0.734739346378
3,1.11121870,dropout,7,0.764660259224,0.644433617965
3,1.11121870,dropout,8,0.624126891844,0.781322995231
3,1.11121870,dropout,9,0.678349535920,0.734739346378
3,1.11121870,dropout,10,0.644433617965,0.764660259224
3,1.11121870,dropout,11,0.781322995231,0.624126891844
4,1.10866756,embedding_lr,0,0.774745803381,0.632272836790
4,1.10866756,embedding_lr,1,0.652403997488,0.757871376991
4,1.10866756,embedding_lr,2,0.704879019663,0.709327546088
4,1.10866756,embedding_lr,3,0.704879019663,0.709327546088
4,1.10866756,embedding_lr,4,0.771365322556,0.636392598290
4,1.10866756,embedding_lr,5,0.709327546088,0.704879019663
4,1.10866756,embedding_lr,6,0.771365322556,0.636392598290
4,1.10866756,embedding_lr,7,0.727597017398,0.686004796101
4,1.10866756,embedding_lr,8,0.686004796101,0.727597017398
4,1.10866756,embedding_lr,9,0.636392598290,0.771365322556
4,1.10866756,embedding_lr,10,0.686004796101,0.727597017398
4,1.10866756,embedding_lr,11,0.632272836790,0.774745803381
4,1.10866756,unembedding_lr,0,0.741801136265,0.670619917864
4,1.10866756,unembedding_lr,1,0.704879019663,0.709327546088
4,1.10866756,unembedding_lr,2,0.771365322556,0.636392598290
4,1.10866756,unembedding_lr,3,0.689872531457,0.723930860194
4,1.10866756,unembedding_lr,4,0.632272836790,0.774745803381
4,1.10866756,unembedding_lr,5,0.704879019663,0.709327546088
4,1.10866756,unembedding_lr,6,0.652403997488,0.757871376991
4,1.10866756,unembedding_lr,7,0.632272836790,0.774745803381
4,1.10866756,unembedding_lr,8,0.757871376991,0.652403997488
4,1.10866756,unembedding_lr,9,0.704879019663,0.709327546088
4,1.10866756,unembedding_lr,10,0.727597017398,0.686004796101
4,1.10866756,unembedding_lr,11,0.652403997488,0.757871376991
4,1.10866756,matrix_lr,0,0.709327546088,0.704879019663
4,1.10866756,matrix_lr,1,0.704879019663,0.709327546088
4,1.10866756,matrix_lr,2,0.686004796101,0.727597017398
4,1.10866756,matrix_lr,3,0.757871376991,0.652403997488
4,1.10866756,matrix_lr,4,0.741801136265,0.670619917864
4,1.10866756,matrix_lr,5,0.686004796101,0.727597017398
4,1.10866756,matrix_lr,6,0.741801136265,0.670619917864
4,1.10866756,matrix_lr,7,0.727597017398,0.686004796101
4,1.10866756,matrix_lr,8,0.787814541680,0.615912532684
4,1.10866756,matrix_lr,9,0.652403997488,0.757871376991
4,1.10866756,matrix_lr,10,0.704879019663,0.709327546088
4,1.10866756,matrix_lr,11,0.723930860194,0.689872531457
4,1.10866756,scalar_lr,0,0.670619917864,0.741801136265
4,1.10866756,scalar_lr,1,0.709327546088,0.704879019663
4,1.10866756,scalar_lr,2,0.652403997488,0.757871376991
4,1.10866756,scalar_lr,3,0.709327546088,0.704879019663
4,1.10866756,scalar_lr,4,0.632272836790,0.774745803381
4,1.10866756,scalar_lr,5,0.636392598290,0.771365322556
4,1.10866756,scalar_lr,6,0.727597017398,0.686004796101
4,1.10866756,scalar_lr,7,0.615912532684,0.787814541680
4,1.10866756,scalar_lr,8,0.771365322556,0.636392598290
4,1.10866756,scalar_lr,9,0.771365322556,0.636392598290
4,1.10866756,scalar_lr,10,0.774745803381,0.632272836790
4,1.10866756,scalar_lr,11,0.709327546088,0.704879019663
4,1.10866756,weight_decay,0,0.757871376991,0.652403997488
4,1.10866756,weight_decay,1,0.615912532684,0.787814541680
4,1.10866756,weight_decay,2,0.615912532684,0.787814541680
4,1.10866756,weight_decay,3,0.652403997488,0.757871376991
4,1.10866756,weight_decay,4,0.636392598290,0.771365322556
4,1.10866756,weight_decay,5,0.686004796101,0.727597017398
4,1.10866756,weight_decay,6,0.723930860194,0.689872531457
4,1.10866756,weight_decay,7,0.727597017398,0.686004796101
4,1.10866756,weight_decay,8,0.757871376991,0.652403997488
4,1.10866756,weight_decay,9,0.615912532684,0.787814541680
4,1.10866756,weight_decay,10,0.670619917864,0.741801136265
4,1.10866756,weight_decay,11,0.636392598290,0.771365322556
4,1.10866756,adam_beta1,0,0.723930860194,0.689872531457
4,1.10866756,adam_beta1,1,0.727597017398,0.686004796101
4,1.10866756,adam_beta1,2,0.723930860194,0.689872531457
4,1.10866756,adam_beta1,3,0.774745803381,0.632272836790
4,1.10866756,adam_beta1,4,0.757871376991,0.652403997488
4,1.10866756,adam_beta1,5,0.709327546088,0.704879019663
4,1.10866756,adam_beta1,6,0.771365322556,0.636392598290
4,1.10866756,adam_beta1,7,0.652403997488,0.757871376991
4,1.10866756,adam_beta1,8,0.787814541680,0.615912532684
4,1.10866756,adam_beta1,9,0.632272836790,0.774745803381
4,1.10866756,adam_beta1,10,0.615912532684,0.787814541680
4,1.10866756,adam_beta1,11,0.787814541680,0.615912532684
4,1.10866756,adam_beta2,0,0.771365322556,0.636392598290
4,1.10866756,adam_beta2,1,0.741801136265,0.670619917864
4,1.10866756,adam_beta2,2,0.757871376991,0.652403997488
4,1.10866756,adam_beta2,3,0.741801136265,0.670619917864
4,1.10866756,adam_beta2,4,0.689872531457,0.723930860194
4,1.10866756,adam_beta2,5,0.771365322556,0.636392598290
4,1.10866756,adam_beta2,6,0.704879019663,0.709327546088
4,1.10866756,adam_beta2,7,0.689872531457,0.723930860194
4,1.10866756,adam_beta2,8,0.689872531457,0.723930860194
4,1.10866756,adam_beta2,9,0.670619917864,0.741801136265
4,1.10866756,adam_beta2,10,0.686004796101,0.727597017398
4,1.10866756,adam_beta2,11,0.689872531457,0.723930860194
4,1.10866756,warmup_ratio,0,0.741801136265,0.670619917864
4,1.10866756,warmup_ratio,1,0.771365322556,0.636392598290
4,1.10866756,warmup_ratio,2,0.670619917864,0.741801136265
4,1.10866756,warmup_ratio,3,0.757871376991,0.652403997488
4,1.10866756,warmup_ratio,4,0.727597017398,0.686004796101
